"uid","releaseLocation","totalLength","datetime","lat","long","active"
"151.5_22","Rocky Point",190,2018-08-09 09:43:10,42.4773233,-122.0864514,0
"151.5_22","Rocky Point",190,2018-08-21 12:55:37,42.4773767,-122.0864367,0
"151.5_22","Rocky Point",190,2018-08-23 12:25:58,42.477415,-122.08579,0
"151.5_22","Rocky Point",190,2018-08-28 11:36:07,42.4760147,-122.08533,0
"151.5_22","Rocky Point",190,2018-08-30 12:10:04,42.4773033,-122.0858167,0
"151.5_22","Rocky Point",190,2018-09-04 13:59:26,42.4770133,-122.0866783,0
"151.5_22","Rocky Point",190,2018-09-11 10:57:43,42.4772564,-122.0858131,0
"151.5_22","Rocky Point",190,2018-09-13 10:15:40,42.4770764,-122.0872914,0
"151.5_22","Rocky Point",190,2018-09-18 12:43:22,42.4773431,-122.0869917,0
"151.5_22","Rocky Point",190,2018-09-27 13:26:08,42.4773964,-122.0870533,0
"151.5_22","Rocky Point",190,2018-10-02 12:01:00,42.4773447,-122.086985,0
"151.5_23","Rocky Point",183,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_23","Rocky Point",183,2018-04-24 14:54:11,42.3971631,-122.0108317,1
"151.5_23","Rocky Point",183,2018-05-01 07:41:17,42.4350597,-122.053435,1
"151.5_23","Rocky Point",183,2018-05-22 10:04:21,42.24564,-121.8389397,1
"151.5_23","Rocky Point",183,2018-06-12 11:16:10,42.3123083,-121.9412033,1
"151.5_23","Rocky Point",183,2018-06-14 08:04:11,42.3184267,-121.8368433,1
"151.5_24","Rocky Point",195,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_24","Rocky Point",195,2018-04-24 14:51:20,42.3996247,-122.0054247,1
"151.5_24","Rocky Point",195,2018-04-26 15:30:17,42.4515681,-122.0683617,1
"151.5_24","Rocky Point",195,2018-05-01 14:11:50,42.4270664,-121.986195,1
"151.5_24","Rocky Point",195,2018-05-08 13:34:55,42.3905164,-121.9687097,1
"151.5_24","Rocky Point",195,2018-05-15 11:39:17,42.4111364,-122.0224397,1
"151.5_24","Rocky Point",195,2018-05-17 12:57:38,42.4062725,-122.0309481,1
"151.5_24","Rocky Point",195,2018-05-29 08:24:18,42.40573,-122.0305967,1
"151.5_24","Rocky Point",195,2018-06-05 07:50:21,42.549585,-121.9324514,1
"151.5_24","Rocky Point",195,2018-06-07 13:58:26,42.481945,-121.9550181,1
"151.5_24","Rocky Point",195,2018-06-12 11:24:33,42.3113433,-121.91932405,1
"151.5_24","Rocky Point",195,2018-06-14 13:33:48,42.4103633,-122.0342347,1
"151.5_25","TNC",220,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_25","TNC",220,2018-04-24 11:03:40,42.4820347,-121.9532267,1
"151.5_26","Rocky Point",206,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_26","Rocky Point",206,2018-04-24 08:34:41,42.4690047,-122.0821967,1
"151.5_26","Rocky Point",206,2018-04-26 15:27:17,42.4549597,-122.0726783,1
"151.5_27","Rocky Point",183,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_27","Rocky Point",183,2018-04-24 08:07:37,42.4594714,-122.0774589,1
"151.5_27","Rocky Point",183,2018-05-01 14:36:05,42.4491797,-122.0621781,1
"151.5_27","Rocky Point",183,2018-05-24 12:51:34,42.5035867,-122.0052131,1
"151.5_27","Rocky Point",183,2018-06-05 11:41:34,42.494205,-122.0318364,1
"151.5_27","Rocky Point",183,2018-06-07 10:40:05,42.4939089,-122.03395235,1
"151.5_27","Rocky Point",183,2018-06-14 12:21:40,42.4946383,-122.0263647,1
"151.5_27","Rocky Point",183,2018-06-19 11:30:36,42.4917031,-122.0214764,1
"151.5_27","Rocky Point",183,2018-06-21 11:45:32,42.4924814,-122.0410481,1
"151.5_28","Rocky Point",169,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_28","Rocky Point",169,2018-04-24 08:02:15,42.4538497,-122.0708433,1
"151.5_29","Shoalwater Bay",187,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_29","Shoalwater Bay",187,2018-04-24 09:01:04,42.4673497,-122.0571783,1
"151.5_29","Shoalwater Bay",187,2018-05-01 14:19:36,42.4079697,-121.96962,1
"151.5_29","Shoalwater Bay",187,2018-05-17 14:35:28,42.39531335,-121.95477405,1
"151.5_29","Shoalwater Bay",187,2018-05-22 11:12:34,42.3932783,-121.9575583,1
"151.5_29","Shoalwater Bay",187,2018-06-12 11:45:32,42.279665,-121.8566833,1
"151.5_29","Shoalwater Bay",187,2018-06-14 14:16:58,42.4077633,-121.9438917,1
"151.5_29","Shoalwater Bay",187,2018-06-19 10:09:40,42.3029014,-121.9286467,1
"151.5_29","Shoalwater Bay",187,2018-06-21 08:07:23,42.3208147,-121.8323083,1
"151.5_29","Shoalwater Bay",187,2018-06-26 08:29:24,42.3219886,-121.833320033333,1
"151.5_29","Shoalwater Bay",187,2018-06-28 08:03:02,42.3226664,-121.8332514,1
"151.5_29","Shoalwater Bay",187,2018-07-03 07:49:57,42.2986014,-121.8320883,0
"151.5_29","Shoalwater Bay",187,2018-07-05 07:55:28,42.3011597,-121.8307964,0
"151.5_29","Shoalwater Bay",187,2018-07-10 08:11:54,42.3006883,-121.83136,0
"151.5_29","Shoalwater Bay",187,2018-07-12 07:49:19,42.3003064,-121.8316481,0
"151.5_29","Shoalwater Bay",187,2018-07-17 10:27:09,42.2986517,-121.83211,0
"151.5_29","Shoalwater Bay",187,2018-07-24 07:53:04,42.3008814,-121.8318047,0
"151.5_29","Shoalwater Bay",187,2018-07-26 07:51:59,42.2998881,-121.8313365,0
"151.5_29","Shoalwater Bay",187,2018-08-02 07:58:25,42.3010631,-121.8316167,0
"151.5_29","Shoalwater Bay",187,2018-08-21 08:09:49,42.298955,-121.8311314,0
"151.5_29","Shoalwater Bay",187,2018-08-28 08:14:16,42.2992081,-121.8309917,0
"151.5_29","Shoalwater Bay",187,2018-08-30 08:01:41,42.3000333,-121.831805,0
"151.5_3","Rocky Point",181,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_30","Shoalwater Bay",185,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_30","Shoalwater Bay",185,2018-04-24 12:54:27,42.3901081,-121.9620817,1
"151.5_30","Shoalwater Bay",185,2018-05-01 10:22:26,42.3889314,-121.9631917,1
"151.5_30","Shoalwater Bay",185,2018-05-15 13:14:37,42.3087881,-121.82725,1
"151.5_30","Shoalwater Bay",185,2018-05-22 10:35:22,42.30499,-121.8369333,1
"151.5_31","Shoalwater Bay",189,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_32","Rocky Point",198,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_32","Rocky Point",198,2018-04-24 08:18:57,42.4702647,-122.0877714,1
"151.5_32","Rocky Point",198,2018-04-26 15:08:16,42.4780231,-122.0851067,1
"151.5_32","Rocky Point",198,2018-05-01 14:01:23,42.4385697,-121.9760214,1
"151.5_32","Rocky Point",198,2018-05-15 11:28:10,42.4189147,-121.987675,0
"151.5_32","Rocky Point",198,2018-05-22 11:11:06,42.4195033,-121.9870397,0
"151.5_32","Rocky Point",198,2018-06-07 10:21:06,42.4201531,-121.9857167,0
"151.5_32","Rocky Point",198,2018-06-19 10:54:12,42.4186031,-121.9849581,0
"151.5_32","Rocky Point",198,2018-07-05 10:50:47,42.4187881,-121.98473,0
"151.5_32","Rocky Point",198,2018-07-17 11:10:16,42.4196617,-121.9851833,0
"151.5_32","Rocky Point",198,2018-08-28 11:20:46,42.4194897,-121.98517,0
"151.5_32","Rocky Point",198,2018-09-11 10:39:45,42.4201581,-121.9864847,0
"151.5_33","Rocky Point",181,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_33","Rocky Point",181,2018-05-01 15:24:55,42.4224881,-121.8513131,1
"151.5_33","Rocky Point",181,2018-05-08 10:34:16,42.4946847,-122.0345567,1
"151.5_33","Rocky Point",181,2018-05-17 12:39:51,42.4302533,-122.038165,1
"151.5_33","Rocky Point",181,2018-05-24 08:23:57,42.4732783,-121.9568117,1
"151.5_33","Rocky Point",181,2018-06-07 14:25:54,42.4853733,-121.9573314,1
"151.5_33","Rocky Point",181,2018-06-14 09:39:24,42.4815733,-121.9551433,1
"151.5_34","Rocky Point",181,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_34","Rocky Point",181,2018-04-24 14:49:05,42.4029097,-122.0055117,1
"151.5_34","Rocky Point",181,2018-05-01 08:07:44,42.4177747,-122.0401647,1
"151.5_34","Rocky Point",181,2018-05-08 15:17:53,42.4355597,-122.0497183,1
"151.5_34","Rocky Point",181,2018-05-17 14:14:22,42.38606,-121.9653564,1
"151.5_34","Rocky Point",181,2018-06-07 10:22:18,42.3991847,-121.9596797,1
"151.5_34","Rocky Point",181,2018-06-19 09:56:27,42.2833147,-121.861185,1
"151.5_34","Rocky Point",181,2018-06-28 14:58:13,42.3114530666667,-121.8854498,1
"151.5_35","Shoalwater Bay",211,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_35","Shoalwater Bay",211,2018-04-24 13:56:48,42.4000014,-121.971815,1
"151.5_35","Shoalwater Bay",211,2018-05-01 14:20:07,42.39759475,-121.95831235,1
"151.5_35","Shoalwater Bay",211,2018-05-22 12:37:48,42.4904933,-121.9548683,1
"151.5_36","Shoalwater Bay",219,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_36","Shoalwater Bay",219,2018-04-24 14:26:17,42.4128181,-121.9841714,1
"151.5_37","Shoalwater Bay",196,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_37","Shoalwater Bay",196,2018-04-24 15:07:46,42.4124664,-122.0359314,1
"151.5_39","Shoalwater Bay",215,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_39","Shoalwater Bay",215,2018-05-01 12:12:10,42.4106781,-121.94542,1
"151.5_39","Shoalwater Bay",215,2018-05-08 11:03:22,42.4789914,-121.9822731,1
"151.5_39","Shoalwater Bay",215,2018-05-15 11:12:59,42.4217297,-121.947785,1
"151.5_39","Shoalwater Bay",215,2018-06-12 11:32:39,42.3130483,-121.885755,1
"151.5_39","Shoalwater Bay",215,2018-06-19 15:11:32,42.3124331,-121.8852117,1
"151.5_39","Shoalwater Bay",215,2018-06-26 08:45:20,42.3524764,-121.8272258,1
"151.5_39","Shoalwater Bay",215,2018-06-28 08:32:47,42.3516581,-121.8283031,0
"151.5_39","Shoalwater Bay",215,2018-07-03 08:29:07,42.3521931,-121.8276433,0
"151.5_39","Shoalwater Bay",215,2018-07-05 11:36:20,42.3540231,-121.8287417,0
"151.5_39","Shoalwater Bay",215,2018-07-10 08:34:14,42.35282,-121.8271814,0
"151.5_39","Shoalwater Bay",215,2018-07-12 08:30:30,42.3528081,-121.82717,0
"151.5_39","Shoalwater Bay",215,2018-07-17 08:41:35,42.3524414,-121.827225,0
"151.5_39","Shoalwater Bay",215,2018-07-19 08:19:26,42.3522897,-121.8274683,0
"151.5_39","Shoalwater Bay",215,2018-07-24 08:30:00,42.3529247,-121.8276717,0
"151.5_39","Shoalwater Bay",215,2018-07-26 08:35:47,42.3531431,-121.8275047,0
"151.5_39","Shoalwater Bay",215,2018-07-31 08:29:46,42.3536647,-121.8273733,0
"151.5_39","Shoalwater Bay",215,2018-08-02 08:41:38,42.3526464,-121.82883,0
"151.5_39","Shoalwater Bay",215,2018-08-21 08:25:58,42.3519167,-121.8295097,0
"151.5_39","Shoalwater Bay",215,2018-08-23 08:12:44,42.3535267,-121.8290517,0
"151.5_39","Shoalwater Bay",215,2018-08-28 13:13:36,42.3517164,-121.829765,0
"151.5_39","Shoalwater Bay",215,2018-08-30 08:14:25,42.3531783,-121.8290947,0
"151.5_39","Shoalwater Bay",215,2018-09-04 08:46:50,42.353115,-121.8298764,0
"151.5_39","Shoalwater Bay",215,2018-09-11 11:30:37,42.3538947,-121.8281297,0
"151.5_39","Shoalwater Bay",215,2018-09-18 08:28:34,42.3532364,-121.8326647,0
"151.5_39","Shoalwater Bay",215,2018-09-27 11:41:02,42.3538764,-121.8292831,0
"151.5_4","Rocky Point",189,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_4","Rocky Point",189,2018-04-24 07:43:14,42.4376614,-122.0521967,1
"151.5_4","Rocky Point",189,2018-05-01 14:34:55,42.4332297,-122.03953,1
"151.5_40","Shoalwater Bay",185,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_40","Shoalwater Bay",185,2018-04-24 12:46:15,42.39655055,-121.9603499,1
"151.5_40","Shoalwater Bay",185,2018-05-01 10:31:57,42.3948914,-121.9639914,1
"151.5_40","Shoalwater Bay",185,2018-05-08 12:49:55,42.4023481,-121.9556917,1
"151.5_41","Shoalwater Bay",195,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_42","Shoalwater Bay",207,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_42","Shoalwater Bay",207,2018-04-24 13:11:51,42.3849564,-121.9701433,1
"151.5_42","Shoalwater Bay",207,2018-05-10 11:28:12,42.2769931,-121.8537397,1
"151.5_43","Shoalwater Bay",176,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_43","Shoalwater Bay",176,2018-04-24 13:01:32,42.3874047,-121.9641933,1
"151.5_43","Shoalwater Bay",176,2018-05-01 10:43:40,42.3915747,-121.9603514,1
"151.5_43","Shoalwater Bay",176,2018-06-28 13:03:13,42.4572297,-122.0698497,1
"151.5_44","Shoalwater Bay",207,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_44","Shoalwater Bay",207,2018-04-24 12:18:51,42.4200864,-121.9637681,1
"151.5_44","Shoalwater Bay",207,2018-04-26 11:10:32,42.4499464,-121.9488717,1
"151.5_44","Shoalwater Bay",207,2018-06-05 08:36:01,42.5812217,-121.9581117,1
"151.5_45","Shoalwater Bay",181,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_45","Shoalwater Bay",181,2018-04-24 12:49:56,42.3957431,-121.96389,1
"151.5_45","Shoalwater Bay",181,2018-05-01 14:21:07,42.3888031,-121.9711631,1
"151.5_45","Shoalwater Bay",181,2018-05-08 13:07:06,42.39571055,-121.96307655,1
"151.5_45","Shoalwater Bay",181,2018-05-15 11:29:31,42.3936964,-121.9587833,1
"151.5_45","Shoalwater Bay",181,2018-05-17 14:32:47,42.3984833,-121.9551767,1
"151.5_45","Shoalwater Bay",181,2018-05-22 11:13:03,42.3867367,-121.9691164,1
"151.5_45","Shoalwater Bay",181,2018-05-29 09:42:13,42.3899817,-121.9683217,1
"151.5_46","Shoalwater Bay",204,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_46","Shoalwater Bay",204,2018-04-24 12:43:03,42.3993164,-121.9591247,1
"151.5_46","Shoalwater Bay",204,2018-05-01 10:09:30,42.3825697,-121.968595,1
"151.5_46","Shoalwater Bay",204,2018-05-08 13:27:59,42.3828147,-121.9701164,1
"151.5_46","Shoalwater Bay",204,2018-05-29 10:06:02,42.390635,-121.962325,1
"151.5_46","Shoalwater Bay",204,2018-06-07 09:29:45,42.3169181,-121.8988297,1
"151.5_46","Shoalwater Bay",204,2018-06-14 10:59:41,42.5295283,-121.9297347,1
"151.5_46","Shoalwater Bay",204,2018-06-19 11:55:04,42.3774281,-121.8282833,1
"151.5_46","Shoalwater Bay",204,2018-06-26 09:00:30,42.4094181,-121.8347531,1
"151.5_46","Shoalwater Bay",204,2018-06-28 08:43:29,42.4030897,-121.8275683,1
"151.5_48","Shoalwater Bay",215,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_48","Shoalwater Bay",215,2018-05-01 10:43:36,42.3916214,-121.9603717,1
"151.5_48","Shoalwater Bay",215,2018-05-08 13:01:45,42.39217305,-121.95969405,1
"151.5_48","Shoalwater Bay",215,2018-05-17 14:19:47,42.39045,-121.9625017,1
"151.5_48","Shoalwater Bay",215,2018-05-22 11:12:29,42.3950883,-121.9562431,1
"151.5_48","Shoalwater Bay",215,2018-05-29 10:07:21,42.3904367,-121.9623614,0
"151.5_48","Shoalwater Bay",215,2018-06-07 10:22:24,42.3969397,-121.959595,0
"151.5_48","Shoalwater Bay",215,2018-06-14 14:01:18,42.4003467,-121.9553417,0
"151.5_48","Shoalwater Bay",215,2018-06-19 10:55:33,42.3943114,-121.957185,0
"151.5_48","Shoalwater Bay",215,2018-06-21 13:10:23,42.3960197,-121.9623167,0
"151.5_48","Shoalwater Bay",215,2018-06-26 14:13:10,42.3906581,-121.9625033,0
"151.5_48","Shoalwater Bay",215,2018-06-28 13:55:21,42.3913697,-121.9626433,0
"151.5_48","Shoalwater Bay",215,2018-07-05 10:52:13,42.3928597,-121.9594381,0
"151.5_48","Shoalwater Bay",215,2018-07-10 13:14:46,42.3935667,-121.963575,0
"151.5_48","Shoalwater Bay",215,2018-07-17 11:11:41,42.3954217,-121.9601983,0
"151.5_48","Shoalwater Bay",215,2018-08-28 11:21:57,42.3958364,-121.9608347,0
"151.5_48","Shoalwater Bay",215,2018-09-11 10:41:16,42.3946364,-121.9574681,0
"151.5_49","Rocky Point",220,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_49","Rocky Point",220,2018-04-24 14:55:09,42.3965581,-122.0122883,1
"151.5_49","Rocky Point",220,2018-05-01 14:31:12,42.4077047,-122.0301367,1
"151.5_49","Rocky Point",220,2018-05-08 14:51:37,42.40866975,-122.0334964,1
"151.5_49","Rocky Point",220,2018-05-17 12:57:50,42.406355,-122.0310664,1
"151.5_49","Rocky Point",220,2018-05-31 11:22:01,42.41573,-121.841205,1
"151.5_49","Rocky Point",220,2018-06-07 10:32:06,42.4148964,-122.0368067,1
"151.5_49","Rocky Point",220,2018-06-12 09:45:47,42.4195983,-122.03906,1
"151.5_49","Rocky Point",220,2018-06-14 13:29:04,42.4209033,-122.0370917,1
"151.5_49","Rocky Point",220,2018-06-19 11:04:45,42.4183297,-122.0366864,1
"151.5_5","Rocky Point",208,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_51","Shoalwater Bay",199,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_51","Shoalwater Bay",199,2018-05-01 10:52:36,42.3959414,-121.954355,1
"151.5_51","Shoalwater Bay",199,2018-05-08 12:52:19,42.3993231,-121.9555033,0
"151.5_51","Shoalwater Bay",199,2018-05-15 11:29:17,42.39999975,-121.9663915,0
"151.5_51","Shoalwater Bay",199,2018-05-17 14:34:51,42.39643,-121.9542217,0
"151.5_51","Shoalwater Bay",199,2018-05-22 11:12:22,42.3982167,-121.9560297,0
"151.5_51","Shoalwater Bay",199,2018-05-29 10:12:31,42.3963717,-121.96315055,0
"151.5_51","Shoalwater Bay",199,2018-06-07 10:22:20,42.3984364,-121.95943,0
"151.5_51","Shoalwater Bay",199,2018-06-12 10:26:16,42.399535,-121.9555483,0
"151.5_51","Shoalwater Bay",199,2018-06-14 14:01:08,42.40059,-121.9552683,0
"151.5_51","Shoalwater Bay",199,2018-06-19 10:55:27,42.3965864,-121.9571414,0
"151.5_51","Shoalwater Bay",199,2018-06-21 13:13:24,42.3986797,-121.9569514,0
"151.5_51","Shoalwater Bay",199,2018-07-05 10:52:06,42.3954581,-121.9595747,0
"151.5_51","Shoalwater Bay",199,2018-07-17 11:11:35,42.3976883,-121.960115,0
"151.5_52","Shoalwater Bay",184,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_52","Shoalwater Bay",184,2018-04-24 13:55:45,42.4003631,-121.9697433,1
"151.5_52","Shoalwater Bay",184,2018-05-01 10:14:26,42.3849847,-121.9647414,1
"151.5_52","Shoalwater Bay",184,2018-05-08 14:49:04,42.4053697,-122.0298233,1
"151.5_52","Shoalwater Bay",184,2018-05-15 11:38:31,42.4185914,-122.0387514,1
"151.5_52","Shoalwater Bay",184,2018-05-22 11:22:11,42.4065017,-122.02845,1
"151.5_52","Shoalwater Bay",184,2018-06-05 14:41:14,42.3989517,-122.0204947,1
"151.5_52","Shoalwater Bay",184,2018-06-07 10:32:07,42.4156114,-122.0373233,1
"151.5_52","Shoalwater Bay",184,2018-07-05 11:05:29,42.4538147,-122.0698133,1
"151.5_53","Shoalwater Bay",225,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_55","Shoalwater Bay",196,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_55","Shoalwater Bay",196,2018-04-24 12:45:03,42.3974931,-121.960685,1
"151.5_55","Shoalwater Bay",196,2018-05-01 10:36:31,42.3952181,-121.9616833,1
"151.5_55","Shoalwater Bay",196,2018-05-08 07:37:04,42.4398497,-122.0551647,1
"151.5_55","Shoalwater Bay",196,2018-05-15 11:42:33,42.4581081,-122.0740431,1
"151.5_55","Shoalwater Bay",196,2018-05-17 10:38:26,42.49442085,-122.0374675,1
"151.5_55","Shoalwater Bay",196,2018-05-24 13:51:54,42.4866117,-122.0534933,1
"151.5_55","Shoalwater Bay",196,2018-05-29 13:11:02,42.3475483,-121.9156897,1
"151.5_55","Shoalwater Bay",196,2018-06-07 09:27:51,42.3450897,-121.92239,1
"151.5_55","Shoalwater Bay",196,2018-06-14 14:36:07,42.3338667,-121.9423747,1
"151.5_55","Shoalwater Bay",196,2018-06-19 15:13:58,42.3048797,-121.881355,1
"151.5_55","Shoalwater Bay",196,2018-06-21 13:33:28,42.3755114,-121.9203597,1
"151.5_55","Shoalwater Bay",196,2018-07-05 10:25:30,42.3820514,-121.91408,1
"151.5_55","Shoalwater Bay",196,2018-07-12 10:21:38,42.4743581,-121.9759531,1
"151.5_55","Shoalwater Bay",196,2018-07-17 12:27:47,42.50888,-121.9891664,1
"151.5_56","Shoalwater Bay",214,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_56","Shoalwater Bay",214,2018-04-24 12:37:16,42.3986947,-121.9546233,1
"151.5_56","Shoalwater Bay",214,2018-05-01 14:39:43,42.4941531,-122.042515,1
"151.5_56","Shoalwater Bay",214,2018-05-17 10:28:27,42.4954117,-122.0332947,1
"151.5_56","Shoalwater Bay",214,2018-06-05 12:28:39,42.4695767,-122.0815197,1
"151.5_56","Shoalwater Bay",214,2018-06-12 09:05:56,42.469675,-122.0802864,1
"151.5_56","Shoalwater Bay",214,2018-06-14 12:46:10,42.4706583,-122.0821514,1
"151.5_56","Shoalwater Bay",214,2018-06-19 12:20:34,42.4716389,-122.0831899,1
"151.5_56","Shoalwater Bay",214,2018-06-21 13:27:47,42.3962397,-121.9411083,1
"151.5_56","Shoalwater Bay",214,2018-06-26 14:35:40,42.3915264,-121.9369283,1
"151.5_56","Shoalwater Bay",214,2018-07-03 11:42:20,42.4921997,-122.0279983,1
"151.5_56","Shoalwater Bay",214,2018-07-05 11:08:27,42.4929097,-122.036655,1
"151.5_56","Shoalwater Bay",214,2018-07-10 12:32:08,42.4735825,-122.08606655,1
"151.5_56","Shoalwater Bay",214,2018-07-12 12:25:33,42.4558839,-122.06976665,1
"151.5_56","Shoalwater Bay",214,2018-07-17 13:25:44,42.4585081,-122.0743333,1
"151.5_56","Shoalwater Bay",214,2018-07-19 12:12:51,42.4583764,-122.0746064,1
"151.5_56","Shoalwater Bay",214,2018-07-24 12:30:02,42.4557239,-122.06946055,1
"151.5_56","Shoalwater Bay",214,2018-07-26 12:39:33,42.4672581,-122.08236805,1
"151.5_56","Shoalwater Bay",214,2018-07-31 12:23:14,42.4584714,-122.0743167,1
"151.5_56","Shoalwater Bay",214,2018-08-02 11:57:51,42.4908547,-122.0426,1
"151.5_56","Shoalwater Bay",214,2018-08-09 09:01:13,42.490735,-122.0472881,1
"151.5_56","Shoalwater Bay",214,2018-08-28 11:37:53,42.4937731,-122.0447131,0
"151.5_56","Shoalwater Bay",214,2018-09-11 10:59:28,42.4929047,-122.0458733,0
"151.5_56","Shoalwater Bay",214,2018-09-27 11:14:48,42.4933464,-122.04385,0
"151.5_58","Shoalwater Bay",202,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_58","Shoalwater Bay",202,2018-04-24 12:40:47,42.4001714,-121.9567147,1
"151.5_58","Shoalwater Bay",202,2018-05-01 14:20:12,42.3976847,-121.9579197,1
"151.5_58","Shoalwater Bay",202,2018-05-08 12:54:34,42.39883725,-121.9582257,1
"151.5_59","Shoalwater Bay",204,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_59","Shoalwater Bay",204,2018-04-24 12:15:57,42.4239781,-121.9655281,1
"151.5_59","Shoalwater Bay",204,2018-05-17 14:12:35,42.387685,-121.9658567,1
"151.5_59","Shoalwater Bay",204,2018-05-29 09:44:11,42.38836,-121.9686614,1
"151.5_6","Rocky Point",199,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_6","Rocky Point",199,2018-04-24 11:19:41,42.4635814,-121.9551683,1
"151.5_6","Rocky Point",199,2018-05-15 12:45:18,42.4738464,-121.9339217,1
"151.5_6","Rocky Point",199,2018-06-05 14:37:06,42.4018783,-122.0254031,1
"151.5_6","Rocky Point",199,2018-06-12 09:06:52,42.4720467,-122.082445,1
"151.5_6","Rocky Point",199,2018-06-14 12:38:30,42.457015,-122.065775,1
"151.5_6","Rocky Point",199,2018-06-19 12:23:47,42.4739114,-122.0846117,1
"151.5_6","Rocky Point",199,2018-06-21 12:13:58,42.4697747,-122.0844817,1
"151.5_6","Rocky Point",199,2018-06-26 14:37:46,42.3891831,-121.9348247,1
"151.5_6","Rocky Point",199,2018-07-03 12:44:12,42.4551081,-122.0702164,1
"151.5_6","Rocky Point",199,2018-07-05 11:04:07,42.4264664,-122.0309867,1
"151.5_6","Rocky Point",199,2018-07-17 10:02:10,42.4729797,-121.95646,1
"151.5_6","Rocky Point",199,2018-07-19 12:07:21,42.4580264,-122.0692814,1
"151.5_6","Rocky Point",199,2018-07-24 13:12:34,42.4568564,-122.071935,1
"151.5_6","Rocky Point",199,2018-07-26 12:34:54,42.4568147,-122.0711447,1
"151.5_6","Rocky Point",199,2018-07-31 12:14:51,42.4853514,-122.0518733,1
"151.5_6","Rocky Point",199,2018-08-02 12:01:36,42.4862731,-122.05332,1
"151.5_6","Rocky Point",199,2018-09-11 10:55:37,42.4405897,-122.0505967,0
"151.5_60","Shoalwater Bay",194,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_60","Shoalwater Bay",194,2018-04-24 12:38:10,42.3983814,-121.9550881,1
"151.5_60","Shoalwater Bay",194,2018-05-01 09:35:11,42.3889522,-121.97219835,1
"151.5_60","Shoalwater Bay",194,2018-05-08 14:05:14,42.4173564,-121.9913517,1
"151.5_61","Shoalwater Bay",230,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_61","Shoalwater Bay",230,2018-04-24 13:56:34,42.4000331,-121.97138,1
"151.5_61","Shoalwater Bay",230,2018-05-01 14:21:11,42.3898081,-121.9711247,1
"151.5_61","Shoalwater Bay",230,2018-05-08 13:38:46,42.3933214,-121.971915,1
"151.5_62","Shoalwater Bay",176,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_62","Shoalwater Bay",176,2018-04-24 12:36:41,42.3992947,-121.955035,1
"151.5_62","Shoalwater Bay",176,2018-05-01 14:09:58,42.4098247,-121.9571414,1
"151.5_62","Shoalwater Bay",176,2018-05-08 12:45:54,42.4072547,-121.9574131,1
"151.5_62","Shoalwater Bay",176,2018-05-15 11:21:05,42.4076047,-121.9571147,0
"151.5_62","Shoalwater Bay",176,2018-05-22 11:02:50,42.4083,-121.9556581,0
"151.5_62","Shoalwater Bay",176,2018-05-29 10:53:03,42.40619,-121.9541847,0
"151.5_62","Shoalwater Bay",176,2018-06-07 08:27:34,42.4063633,-121.9541631,0
"151.5_62","Shoalwater Bay",176,2018-06-12 10:28:09,42.4050683,-121.9550497,0
"151.5_62","Shoalwater Bay",176,2018-06-19 10:46:46,42.4061531,-121.9556347,0
