uid,datetime,lat,lon,cohort,length,active,season
150.38_1,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,205,1,Spring
150.38_10,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,186,1,Spring
150.38_13,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,175,1,Spring
150.38_14,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,174,1,Spring
150.38_16,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,182,1,Spring
150.38_18,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,178,1,Spring
150.38_21,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,189,1,Spring
150.38_24,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,184,1,Spring
150.38_26,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,189,1,Spring
150.38_28,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,194,1,Spring
150.38_29,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,206,1,Spring
150.38_3,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,209,1,Spring
150.38_30,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,195,1,Spring
150.38_31,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,204,1,Spring
150.38_32,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,196,1,Spring
150.38_33,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,241,1,Spring
150.38_34,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,210,1,Spring
150.38_36,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,194,1,Spring
150.38_39,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,230,1,Spring
150.38_4,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,200,1,Spring
150.38_41,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,211,1,Spring
150.38_44,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,215,1,Spring
150.38_45,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,205,1,Spring
150.38_46,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,244,1,Spring
150.38_47,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,235,1,Spring
150.38_48,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,210,1,Spring
150.38_49,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,192,1,Spring
150.38_51,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,215,1,Spring
150.38_52,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,186,1,Spring
150.38_53,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,215,1,Spring
150.38_54,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,204,1,Spring
150.38_58,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,204,1,Spring
150.38_6,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,193,1,Spring
150.38_60,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,182,1,Spring
150.38_62,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,211,1,Spring
150.38_63,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,221,1,Spring
150.38_64,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,201,1,Spring
150.38_65,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,215,1,Spring
150.38_7,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,215,1,Spring
150.38_70,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,191,1,Spring
150.38_71,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,240,1,Spring
150.38_72,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,217,1,Spring
150.38_77,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,191,1,Spring
150.38_79,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,191,1,Spring
150.38_8,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,194,1,Spring
150.38_82,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,191,1,Spring
150.38_9,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,221,1,Spring
151.5_12,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,199,1,Spring
151.5_13,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,185,1,Spring
151.5_18,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,189,1,Spring
151.5_25,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,220,1,Spring
151.5_63,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,174,1,Spring
151.5_69,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,194,1,Spring
151.5_70,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,243,1,Spring
151.5_72,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,238,1,Spring
151.5_74,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,185,1,Spring
151.5_84,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,176,1,Spring
151.5_88,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,184,1,Spring
151.5_89,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,220,1,Spring
151.5_95,2018-04-18T17:00:00Z,42.493938,-121.93662,TNC,241,1,Spring
150.38_100,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,191,1,Spring
150.38_2,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,211,1,Spring
150.38_35,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,193,1,Spring
150.38_73,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,194,1,Spring
150.38_74,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,182,1,Spring
150.38_75,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,198,1,Spring
150.38_76,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,187,1,Spring
150.38_78,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,210,1,Spring
150.38_80,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,186,1,Spring
150.38_81,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,182,1,Spring
150.38_84,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,206,1,Spring
150.38_86,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,189,1,Spring
150.38_89,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,177,1,Spring
150.38_90,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,192,1,Spring
150.38_91,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
150.38_92,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,199,1,Spring
150.38_93,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,192,1,Spring
150.38_94,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,184,1,Spring
150.38_97,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,195,1,Spring
150.38_99,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_1,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,177,1,Spring
151.5_10,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_100,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,199,1,Spring
151.5_11,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,190,1,Spring
151.5_14,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,199,1,Spring
151.5_20,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,195,1,Spring
151.5_22,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,190,1,Spring
151.5_23,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,183,1,Spring
151.5_24,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,195,1,Spring
151.5_26,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,206,1,Spring
151.5_27,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,183,1,Spring
151.5_28,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,169,1,Spring
151.5_3,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_32,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,198,1,Spring
151.5_33,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_34,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_4,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,189,1,Spring
151.5_49,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,220,1,Spring
151.5_5,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,208,1,Spring
151.5_6,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,199,1,Spring
151.5_65,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,171,1,Spring
151.5_66,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,210,1,Spring
151.5_67,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,179,1,Spring
151.5_68,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,194,1,Spring
151.5_7,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,195,1,Spring
151.5_71,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,189,1,Spring
151.5_73,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,201,1,Spring
151.5_75,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,210,1,Spring
151.5_76,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,196,1,Spring
151.5_77,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,176,1,Spring
151.5_78,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,186,1,Spring
151.5_79,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,191,1,Spring
151.5_81,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,194,1,Spring
151.5_83,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,185,1,Spring
151.5_85,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,221,1,Spring
151.5_90,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,181,1,Spring
151.5_91,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,220,1,Spring
151.5_92,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,199,1,Spring
151.5_93,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,240,1,Spring
151.5_94,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,179,1,Spring
151.5_97,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,177,1,Spring
151.5_98,2018-04-19T17:00:00Z,42.47781,-122.087166,Rocky Point,185,1,Spring
150.38_11,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,182,1,Spring
150.38_12,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,179,1,Spring
150.38_15,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,191,1,Spring
150.38_19,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,199,1,Spring
150.38_22,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,195,1,Spring
150.38_23,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,196,1,Spring
150.38_25,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,181,1,Spring
150.38_27,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,186,1,Spring
150.38_37,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,205,1,Spring
150.38_38,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,196,1,Spring
150.38_43,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,192,1,Spring
150.38_55,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,184,1,Spring
150.38_56,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,182,1,Spring
150.38_57,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,205,1,Spring
150.38_59,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,180,1,Spring
150.38_61,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,196,1,Spring
150.38_85,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,182,1,Spring
150.38_98,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,210,1,Spring
151.5_15,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,210,1,Spring
151.5_16,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,184,1,Spring
151.5_19,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,187,1,Spring
151.5_2,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,195,1,Spring
151.5_21,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,224,1,Spring
151.5_29,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,187,1,Spring
151.5_30,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,185,1,Spring
151.5_31,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,189,1,Spring
151.5_35,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,211,1,Spring
151.5_36,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,219,1,Spring
151.5_37,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,196,1,Spring
151.5_39,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,215,1,Spring
151.5_40,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,185,1,Spring
151.5_41,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,195,1,Spring
151.5_42,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,207,1,Spring
151.5_43,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,176,1,Spring
151.5_44,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,207,1,Spring
151.5_45,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,181,1,Spring
151.5_46,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,204,1,Spring
151.5_48,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,215,1,Spring
151.5_51,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,199,1,Spring
151.5_52,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,184,1,Spring
151.5_53,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,225,1,Spring
151.5_55,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,196,1,Spring
151.5_56,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,214,1,Spring
151.5_58,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,202,1,Spring
151.5_59,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,204,1,Spring
151.5_60,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,194,1,Spring
151.5_61,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,230,1,Spring
151.5_62,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,176,1,Spring
151.5_8,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,193,1,Spring
151.5_86,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,178,1,Spring
151.5_87,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,207,1,Spring
151.5_9,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,200,1,Spring
151.5_96,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,182,1,Spring
151.5_99,2018-04-22T17:00:00Z,42.392267,-121.957114,Shoalwater Bay,189,1,Spring
151.5_4,2018-04-24T07:43:14Z,42.4376614,-122.0521967,Rocky Point,189,1,Spring
150.38_80,2018-04-24T07:47:37Z,42.4395747,-122.05442,Rocky Point,186,1,Spring
150.38_99,2018-04-24T07:54:06Z,42.4462431,-122.0603117,Rocky Point,181,1,Spring
150.38_86,2018-04-24T07:55:33Z,42.4478314,-122.0620867,Rocky Point,189,1,Spring
150.38_91,2018-04-24T07:56:26Z,42.4488364,-122.0631447,Rocky Point,181,0,Spring
150.38_74,2018-04-24T07:59:27Z,42.4516347,-122.0672481,Rocky Point,182,1,Spring
150.38_81,2018-04-24T08:01:57Z,42.4536914,-122.0703847,Rocky Point,182,1,Spring
151.5_28,2018-04-24T08:02:15Z,42.4538497,-122.0708433,Rocky Point,169,1,Spring
151.5_27,2018-04-24T08:07:37Z,42.4594714,-122.0774589,Rocky Point,183,1,Spring
151.5_65,2018-04-24T08:07:45Z,42.4593914,-122.0773964,Rocky Point,171,1,Spring
151.5_32,2018-04-24T08:18:57Z,42.4702647,-122.0877714,Rocky Point,198,1,Spring
151.5_22,2018-04-24T08:24:51Z,42.4760464,-122.0866897,Rocky Point,190,0,Spring
151.5_78,2018-04-24T08:26:09Z,42.4773597,-122.08612,Rocky Point,186,1,Spring
151.5_90,2018-04-24T08:26:50Z,42.4780264,-122.0857083,Rocky Point,181,1,Spring
151.5_92,2018-04-24T08:27:10Z,42.4783381,-122.085399,Rocky Point,199,0,Spring
150.38_78,2018-04-24T08:29:13Z,42.4759981,-122.085675,Rocky Point,210,1,Spring
151.5_20,2018-04-24T08:30:07Z,42.4748397,-122.0854617,Rocky Point,195,1,Spring
150.38_89,2018-04-24T08:30:51Z,42.4739881,-122.0849083,Rocky Point,177,1,Spring
151.5_26,2018-04-24T08:34:41Z,42.4690047,-122.0821967,Rocky Point,206,1,Spring
151.5_73,2018-04-24T08:48:27Z,42.4577081,-122.0662864,Rocky Point,201,1,Spring
151.5_29,2018-04-24T09:01:04Z,42.4673497,-122.0571783,Shoalwater Bay,187,1,Spring
151.5_67,2018-04-24T09:10:31Z,42.4757547,-122.05639,Rocky Point,179,1,Spring
151.5_95,2018-04-24T09:37:47Z,42.4622131,-121.9659014,TNC,241,1,Spring
150.38_16,2018-04-24T09:41:11Z,42.4633931,-121.96064,TNC,182,1,Spring
151.5_72,2018-04-24T09:55:57Z,42.4792214,-121.9554931,TNC,238,1,Spring
150.38_65,2018-04-24T09:59:44Z,42.4825281,-121.9534533,TNC,215,1,Spring
150.38_63,2018-04-24T10:04:56Z,42.4849631,-121.9464881,TNC,221,1,Spring
150.38_44,2018-04-24T10:12:42Z,42.4916139,-121.94132735,TNC,215,1,Spring
150.38_70,2018-04-24T10:14:43Z,42.4927914,-121.938965,TNC,191,0,Spring
150.38_71,2018-04-24T10:19:08Z,42.4940314,-121.9341933,TNC,240,1,Spring
150.38_32,2018-04-24T10:19:32Z,42.4940797,-121.93368,TNC,196,1,Spring
150.38_60,2018-04-24T10:24:53Z,42.4945831,-121.9259633,TNC,182,0,Spring
150.38_49,2018-04-24T10:40:30Z,42.4939964,-121.9291897,TNC,192,1,Spring
150.38_39,2018-04-24T10:46:05Z,42.4933647,-121.9363483,TNC,230,1,Spring
150.38_3,2018-04-24T10:50:19Z,42.4907314,-121.9419514,TNC,209,0,Spring
150.38_21,2018-04-24T10:53:08Z,42.4872797,-121.9432064,TNC,189,1,Spring
151.5_25,2018-04-24T11:03:40Z,42.4820347,-121.9532267,TNC,220,1,Spring
151.5_74,2018-04-24T11:12:12Z,42.4725897,-121.9565217,TNC,185,1,Spring
150.38_4,2018-04-24T11:12:46Z,42.4718347,-121.95647,TNC,200,1,Spring
151.5_6,2018-04-24T11:19:41Z,42.4635814,-121.9551683,Rocky Point,199,1,Spring
151.5_14,2018-04-24T11:23:28Z,42.4626497,-121.9488564,Rocky Point,199,1,Spring
150.38_62,2018-04-24T11:27:20Z,42.4616631,-121.9411514,TNC,211,1,Spring
150.38_61,2018-04-24T12:10:13Z,42.4303131,-121.9654583,Shoalwater Bay,196,1,Spring
151.5_59,2018-04-24T12:15:57Z,42.4239781,-121.9655281,Shoalwater Bay,204,1,Spring
151.5_44,2018-04-24T12:18:51Z,42.4200864,-121.9637681,Shoalwater Bay,207,1,Spring
150.38_56,2018-04-24T12:28:39Z,42.4087581,-121.9560917,Shoalwater Bay,182,1,Spring
150.38_55,2018-04-24T12:31:32Z,42.4051847,-121.9545383,Shoalwater Bay,184,1,Spring
150.38_11,2018-04-24T12:32:06Z,42.4045164,-121.9542664,Shoalwater Bay,182,1,Spring
150.38_59,2018-04-24T12:33:23Z,42.4029397,-121.9545031,Shoalwater Bay,180,1,Spring
151.5_2,2018-04-24T12:33:41Z,42.4025964,-121.9546167,Shoalwater Bay,195,1,Spring
151.5_62,2018-04-24T12:36:41Z,42.3992947,-121.955035,Shoalwater Bay,176,1,Spring
151.5_16,2018-04-24T12:37:08Z,42.3988347,-121.9547047,Shoalwater Bay,184,1,Spring
151.5_56,2018-04-24T12:37:16Z,42.3986947,-121.9546233,Shoalwater Bay,214,1,Spring
150.38_22,2018-04-24T12:37:25Z,42.3985531,-121.9545517,Shoalwater Bay,195,1,Spring
151.5_60,2018-04-24T12:38:10Z,42.3983814,-121.9550881,Shoalwater Bay,194,1,Spring
151.5_58,2018-04-24T12:40:47Z,42.4001714,-121.9567147,Shoalwater Bay,202,1,Spring
150.38_43,2018-04-24T12:40:52Z,42.4002414,-121.9567997,Shoalwater Bay,192,1,Spring
151.5_46,2018-04-24T12:43:03Z,42.3993164,-121.9591247,Shoalwater Bay,204,1,Spring
151.5_55,2018-04-24T12:45:03Z,42.3974931,-121.960685,Shoalwater Bay,196,1,Spring
151.5_40,2018-04-24T12:46:15Z,42.39655055,-121.9603499,Shoalwater Bay,185,1,Spring
150.38_85,2018-04-24T12:46:47Z,42.3962531,-121.9598183,Shoalwater Bay,182,1,Spring
150.38_27,2018-04-24T12:48:02Z,42.3955397,-121.9612433,Shoalwater Bay,186,1,Spring
151.5_15,2018-04-24T12:49:38Z,42.3958772,-121.9636649,Shoalwater Bay,210,1,Spring
151.5_45,2018-04-24T12:49:56Z,42.3957431,-121.96389,Shoalwater Bay,181,1,Spring
151.5_30,2018-04-24T12:54:27Z,42.3901081,-121.9620817,Shoalwater Bay,185,1,Spring
151.5_43,2018-04-24T13:01:32Z,42.3874047,-121.9641933,Shoalwater Bay,176,1,Spring
151.5_87,2018-04-24T13:08:35Z,42.3878797,-121.96941,Shoalwater Bay,207,1,Spring
151.5_42,2018-04-24T13:11:51Z,42.3849564,-121.9701433,Shoalwater Bay,207,1,Spring
151.5_96,2018-04-24T13:39:52Z,42.3962247,-121.9728514,Shoalwater Bay,182,1,Spring
151.5_8,2018-04-24T13:49:22Z,42.4023547,-121.958085,Shoalwater Bay,193,1,Spring
151.5_52,2018-04-24T13:55:45Z,42.4003631,-121.9697433,Shoalwater Bay,184,1,Spring
151.5_61,2018-04-24T13:56:34Z,42.4000331,-121.97138,Shoalwater Bay,230,1,Spring
151.5_21,2018-04-24T13:56:39Z,42.4000197,-121.9715131,Shoalwater Bay,224,1,Spring
151.5_35,2018-04-24T13:56:48Z,42.4000014,-121.971815,Shoalwater Bay,211,1,Spring
150.38_37,2018-04-24T13:59:54Z,42.4037097,-121.9735781,Shoalwater Bay,205,1,Spring
150.38_25,2018-04-24T14:00:02Z,42.4042631,-121.9735657,Shoalwater Bay,181,1,Spring
151.5_36,2018-04-24T14:26:17Z,42.4128181,-121.9841714,Shoalwater Bay,219,1,Spring
150.38_23,2018-04-24T14:34:08Z,42.4179464,-121.9964217,Shoalwater Bay,196,1,Spring
151.5_9,2018-04-24T14:36:33Z,42.4183397,-122.0017781,Shoalwater Bay,200,1,Spring
150.38_90,2018-04-24T14:39:14Z,42.4171347,-122.006755,Rocky Point,192,1,Spring
151.5_34,2018-04-24T14:49:05Z,42.4029097,-122.0055117,Rocky Point,181,1,Spring
151.5_24,2018-04-24T14:51:20Z,42.3996247,-122.0054247,Rocky Point,195,1,Spring
150.38_97,2018-04-24T14:53:02Z,42.3979181,-122.0083933,Rocky Point,195,1,Spring
151.5_66,2018-04-24T14:54:07Z,42.3972497,-122.0107283,Rocky Point,210,1,Spring
151.5_23,2018-04-24T14:54:11Z,42.3971631,-122.0108317,Rocky Point,183,1,Spring
150.38_84,2018-04-24T14:54:25Z,42.3968831,-122.011135,Rocky Point,206,1,Spring
151.5_49,2018-04-24T14:55:09Z,42.3965581,-122.0122883,Rocky Point,220,1,Spring
150.38_92,2018-04-24T14:55:32Z,42.3967031,-122.0131864,Rocky Point,199,1,Spring
151.5_19,2018-04-24T15:00:23Z,42.4029297,-122.0274331,Shoalwater Bay,187,1,Spring
151.5_81,2018-04-24T15:00:39Z,42.4032031,-122.027835,Rocky Point,194,1,Spring
151.5_71,2018-04-24T15:03:54Z,42.4070231,-122.03242470000001,Rocky Point,189,1,Spring
151.5_37,2018-04-24T15:07:46Z,42.4124664,-122.0359314,Shoalwater Bay,196,1,Spring
151.5_79,2018-04-24T15:09:00Z,42.4143164,-122.0367814,Rocky Point,191,1,Spring
150.38_93,2018-04-24T15:10:44Z,42.4168081,-122.0383064,Rocky Point,192,1,Spring
150.38_98,2018-04-24T15:14:41Z,42.4219731,-122.0360881,Shoalwater Bay,210,1,Spring
151.5_11,2018-04-24T15:16:47Z,42.4247747,-122.035145,Rocky Point,190,1,Spring
151.5_83,2018-04-24T15:21:20Z,42.4310697,-122.0395533,Rocky Point,185,1,Spring
150.38_2,2018-04-24T15:25:47Z,42.4336497,-122.0472164,Rocky Point,211,1,Spring
151.5_83,2018-04-26T07:33:49Z,42.4380981,-122.0511747,Rocky Point,185,1,Spring
150.38_78,2018-04-26T08:00:52Z,42.4868164,-122.028915,Rocky Point,210,1,Spring
150.38_90,2018-04-26T09:48:03Z,42.4202047,-121.9885331,Rocky Point,192,1,Spring
151.5_9,2018-04-26T09:48:07Z,42.4201797,-121.9883883,Shoalwater Bay,200,1,Spring
151.5_44,2018-04-26T11:10:32Z,42.4499464,-121.9488717,Shoalwater Bay,207,1,Spring
150.38_80,2018-04-26T11:52:02Z,42.4872217,-121.9978083,Rocky Point,186,1,Spring
151.5_95,2018-04-26T12:07:50Z,42.4648114,-121.9411333,TNC,241,1,Spring
150.38_72,2018-04-26T12:08:41Z,42.4775483,-121.9576767,TNC,217,1,Spring
151.5_72,2018-04-26T12:26:05Z,42.4670781,-121.9231133,TNC,238,1,Spring
150.38_21,2018-04-26T12:27:17Z,42.4849867,-121.9459683,TNC,189,0,Spring
150.38_62,2018-04-26T12:52:11Z,42.4617264,-121.953055,TNC,211,1,Spring
151.5_100,2018-04-26T13:02:07Z,42.4838064,-121.992205,Rocky Point,199,1,Spring
151.5_93,2018-04-26T14:38:03Z,42.4907964,-122.0099847,Rocky Point,240,1,Spring
151.5_14,2018-04-26T14:50:00Z,42.4587981,-122.062925,Rocky Point,199,1,Spring
151.5_90,2018-04-26T15:07:02Z,42.4763114,-122.0855531,Rocky Point,181,1,Spring
151.5_32,2018-04-26T15:08:16Z,42.4780231,-122.0851067,Rocky Point,198,1,Spring
151.5_92,2018-04-26T15:08:44Z,42.4785797,-122.0848781,Rocky Point,199,0,Spring
151.5_78,2018-04-26T15:10:04Z,42.4781014,-122.0858131,Rocky Point,186,1,Spring
